Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1145370,-,-,-,38.89,-77.02,-5,22,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.1.2.dev4+g3b38bc8.d20250228
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Wind Direction,Wind Speed,Surface Albedo,Clearsky DHI,Clearsky DNI,Clearsky GHI
2020,6,11,2,30,0,0,0,23.5,24.1,1012,184,4.1000000000000005,0.16,0,0,0
2020,6,11,3,30,0,0,0,23.400000000000002,23.900000000000002,1012,188,3.9000000000000004,0.16,0,0,0
2020,6,11,4,30,0,0,0,23.200000000000003,23.8,1013,192,3.8000000000000003,0.16,0,0,0
2020,6,11,5,30,71,47,56,23.3,24.200000000000003,1013,200,3.7,0.16,49,191,74
2020,6,11,6,30,147,68,115,23.700000000000003,24.900000000000002,1014,212,3.7,0.16,95,453,238
2020,6,11,7,30,477,143,381,24.1,26,1014,230,3.6,0.16,117,621,426
2020,6,11,8,30,2,176,177,23.900000000000002,27.200000000000003,1014,250,3.3000000000000003,0.16,124,731,609
2020,6,11,9,30,4,118,121,23.200000000000003,28.200000000000003,1015,267,2.9000000000000004,0.16,127,797,764
2020,6,11,10,30,5,234,238,22.3,29,1015,278,2.6,0.16,132,832,879
2020,6,11,11,30,24,283,306,21.700000000000003,29.400000000000002,1015,285,2.3000000000000003,0.16,135,847,942
2020,6,11,12,30,396,398,778,21.400000000000002,29.5,1015,291,2,0.16,159,815,941
2020,6,11,13,30,86,446,525,21.200000000000003,29.400000000000002,1015,300,1.7000000000000002,0.16,185,761,883
2020,6,11,14,30,319,360,625,21,29,1015,312,1.5,0.16,173,739,786
2020,6,11,15,30,160,345,457,21,28.700000000000003,1015,320,1.4000000000000001,0.16,154,701,646
2020,6,11,16,30,122,290,356,21.200000000000003,28.400000000000002,1015,319,1.3,0.16,129,639,476
2020,6,11,17,30,43,125,141,20.6,27.5,1015,315,1.2000000000000002,0.16,96,536,292
2020,6,11,18,30,7,64,65,21.5,25.900000000000002,1015,320,1.1,0.16,58,342,119
2020,6,11,19,30,0,4,4,20.700000000000003,24.200000000000003,1016,330,1.3,0.16,6,23,6
2020,6,11,20,30,0,0,0,19.5,23,1016,336,2.1,0.16,0,0,0
2020,6,11,21,30,0,0,0,18.2,22,1017,339,2.9000000000000004,0.16,0,0,0
2020,6,11,22,30,0,0,0,17.1,21.1,1017,341,3.2,0.16,0,0,0
2020,6,11,23,30,0,0,0,16.6,20.3,1017,344,2.7,0.16,0,0,0
2020,6,12,0,30,0,0,0,16.6,19.700000000000003,1018,347,2.1,0.16,0,0,0
2020,6,12,1,30,0,0,0,16.400000000000002,19.1,1018,347,2,0.16,0,0,0
2020,6,12,2,30,0,0,0,15.9,18.5,1019,344,2,0.16,0,0,0
2020,6,12,3,30,0,0,0,15.600000000000001,17.900000000000002,1019,339,1.9000000000000001,0.16,0,0,0
2020,6,12,4,30,0,0,0,15.5,18.1,1020,333,1.9000000000000001,0.16,0,0,0
2020,6,12,5,30,379,39,89,15.9,19.400000000000002,1020,328,2.5,0.16,39,379,89
2020,6,12,6,30,650,66,272,16.2,21.400000000000002,1020,322,2.8000000000000003,0.16,66,650,272
2020,6,12,7,30,787,81,473,17.1,23.900000000000002,1020,324,2.8000000000000003,0.16,81,787,473
2020,6,12,8,30,864,92,665,15.5,25.8,1020,327,3,0.16,92,864,665
2020,6,12,9,30,896,105,821,14.4,26.8,1020,325,2.9000000000000004,0.16,105,896,821
2020,6,12,10,30,906,119,933,13.700000000000001,27.6,1020,321,2.6,0.16,119,906,933
2020,6,12,11,30,913,124,994,13.5,28.3,1019,315,2.2,0.16,124,913,994
2020,6,12,12,30,906,128,997,13.8,28.8,1018,304,1.9000000000000001,0.16,128,906,997
2020,6,12,13,30,885,130,942,14.200000000000001,29.200000000000003,1018,292,1.8,0.16,130,885,942
2020,6,12,14,30,844,132,833,14.600000000000001,29.200000000000003,1017,281,1.7000000000000002,0.16,132,844,833
2020,6,12,15,30,707,161,658,14.8,29.1,1017,276,1.7000000000000002,0.16,134,775,679
2020,6,12,16,30,601,151,478,14.9,28.700000000000003,1016,276,1.6,0.16,126,680,496
2020,6,12,17,30,542,103,302,14.9,27.5,1016,283,1.3,0.16,103,542,302
2020,6,12,18,30,251,71,116,18.1,25.400000000000002,1016,297,1.1,0.16,63,325,122
2020,6,12,19,30,21,7,7,17.3,23.5,1017,316,1.6,0.16,7,21,7
2020,6,12,20,30,0,0,0,15.9,22.200000000000003,1017,331,2.6,0.16,0,0,0
2020,6,12,21,30,0,0,0,14.700000000000001,21,1018,339,3.4000000000000004,0.16,0,0,0
2020,6,12,22,30,0,0,0,13.9,19.700000000000003,1018,344,3.5,0.16,0,0,0
2020,6,12,23,30,0,0,0,13.5,18.6,1018,347,3.2,0.16,0,0,0
2020,6,13,0,30,0,0,0,13.200000000000001,17.7,1019,351,3,0.16,0,0,0
2020,6,13,1,30,0,0,0,12.8,16.8,1019,356,2.9000000000000004,0.16,0,0,0
2020,6,13,2,30,0,0,0,12.5,16,1020,182,2.7,0.16,0,0,0
2020,6,13,3,30,0,0,0,12.3,15.3,1020,7,2.4000000000000004,0.16,0,0,0
2020,6,13,4,30,0,0,0,12.200000000000001,15.4,1020,11,2.3000000000000003,0.16,0,0,0
2020,6,13,5,30,352,42,88,12.4,16.7,1021,18,2.8000000000000003,0.16,42,352,88
2020,6,13,6,30,620,71,267,11.700000000000001,18.6,1021,28,3.4000000000000004,0.16,71,620,267
2020,6,13,7,30,753,89,464,10.4,20.200000000000003,1022,29,3.5,0.16,89,753,464
2020,6,13,8,30,828,102,651,10,21.6,1022,21,3.2,0.16,102,828,651
2020,6,13,9,30,870,112,807,10.3,22.8,1021,11,3,0.16,112,870,807
2020,6,13,10,30,894,118,921,10.8,23.8,1021,184,2.9000000000000004,0.16,118,894,921
2020,6,13,11,30,865,147,971,11.3,24.5,1021,357,2.9000000000000004,0.16,123,900,981
2020,6,13,12,30,896,125,985,11.700000000000001,25.1,1021,354,2.9000000000000004,0.16,125,896,985
2020,6,13,13,30,880,124,932,11.9,25.3,1020,356,2.9000000000000004,0.16,124,880,932
2020,6,13,14,30,849,123,828,12.100000000000001,25.3,1020,181,2.8000000000000003,0.16,123,849,828
2020,6,13,15,30,762,134,670,12,24.900000000000002,1020,7,2.7,0.16,118,797,679
2020,6,13,16,30,36,239,259,11.9,24.3,1020,13,2.6,0.16,108,716,499
2020,6,13,17,30,134,133,182,11.600000000000001,23.1,1020,21,2.3000000000000003,0.16,90,588,306
2020,6,13,18,30,296,67,121,12.8,21.200000000000003,1020,32,1.9000000000000001,0.16,58,366,125
2020,6,13,19,30,6,5,5,13,19.700000000000003,1021,41,1.8,0.16,7,28,7
2020,6,13,20,30,0,0,0,12.4,19,1021,47,1.9000000000000001,0.16,0,0,0
2020,6,13,21,30,0,0,0,12.4,18.6,1022,50,1.9000000000000001,0.16,0,0,0
2020,6,13,22,30,0,0,0,12.700000000000001,18.1,1022,52,1.9000000000000001,0.16,0,0,0
2020,6,13,23,30,0,0,0,13,17.8,1022,53,2.1,0.16,0,0,0
2020,6,14,0,30,0,0,0,13.3,17.400000000000002,1022,53,2.5,0.16,0,0,0
2020,6,14,1,30,0,0,0,13.5,17,1023,54,3.2,0.16,0,0,0
2020,6,14,2,30,0,0,0,13.3,16.400000000000002,1023,57,3.6,0.16,0,0,0
2020,6,14,3,30,0,0,0,12.9,15.9,1023,58,3.5,0.16,0,0,0
2020,6,14,4,30,0,0,0,12.700000000000001,15.600000000000001,1024,57,3.4000000000000004,0.16,0,0,0
2020,6,14,5,30,196,48,74,12.4,16.2,1025,59,3.7,0.16,46,259,80
2020,6,14,6,30,105,159,192,11.600000000000001,17.3,1025,66,3.8000000000000003,0.16,88,514,250
2020,6,14,7,30,133,259,325,11.200000000000001,18.7,1026,72,3.4000000000000004,0.16,114,659,442
2020,6,14,8,30,681,160,611,11.200000000000001,20.1,1026,71,2.8000000000000003,0.16,131,747,626
2020,6,14,9,30,782,153,778,11.3,21.3,1026,63,2.3000000000000003,0.16,153,782,778
2020,6,14,10,30,791,177,888,11.100000000000001,22.200000000000003,1026,55,2.1,0.16,177,791,888
2020,6,14,11,30,807,183,952,11,22.900000000000002,1025,48,2.1,0.16,183,807,952
2020,6,14,12,30,821,175,963,10.9,23.400000000000002,1025,46,2.1,0.16,175,821,963
2020,6,14,13,30,826,159,918,11,23.8,1024,48,2.1,0.16,159,826,918
2020,6,14,14,30,803,150,818,11.200000000000001,24,1024,54,2.1,0.16,150,803,818
2020,6,14,15,30,761,137,673,11.3,24.1,1024,61,2.2,0.16,137,761,673
2020,6,14,16,30,690,119,496,11.600000000000001,23.8,1024,67,2.2,0.16,119,690,496
2020,6,14,17,30,498,112,296,11.8,23,1024,75,2,0.16,94,572,305
2020,6,14,18,30,182,79,112,13.5,21,1024,85,1.7000000000000002,0.16,59,360,125
2020,6,14,19,30,0,5,5,13.700000000000001,19.200000000000003,1024,99,1.9000000000000001,0.16,7,28,7
2020,6,14,20,30,0,0,0,13.600000000000001,18.1,1024,113,2.3000000000000003,0.16,0,0,0
2020,6,14,21,30,0,0,0,13.5,17.3,1025,122,2.3000000000000003,0.16,0,0,0
2020,6,14,22,30,0,0,0,13.5,16.400000000000002,1025,121,2,0.16,0,0,0
2020,6,14,23,30,0,0,0,13.3,15.700000000000001,1025,110,1.7000000000000002,0.16,0,0,0
2020,6,15,0,30,0,0,0,13.200000000000001,15.100000000000001,1025,98,1.6,0.16,0,0,0
2020,6,15,1,30,0,0,0,13.100000000000001,14.8,1025,88,1.6,0.16,0,0,0
2020,6,15,2,30,0,0,0,13.100000000000001,14.600000000000001,1026,79,1.7000000000000002,0.16,0,0,0
2020,6,15,3,30,0,0,0,13.200000000000001,14.4,1026,71,1.7000000000000002,0.16,0,0,0
2020,6,15,4,30,0,0,0,13.4,14.9,1026,61,2,0.16,0,0,0
2020,6,15,5,30,1,43,43,13.700000000000001,16.400000000000002,1026,55,2.8000000000000003,0.16,45,294,83
2020,6,15,6,30,29,115,124,13.4,18.2,1026,58,3.7,0.16,80,563,258
2020,6,15,7,30,178,221,310,12.3,19.8,1027,64,4,0.16,101,707,453
2020,6,15,8,30,86,305,362,11.3,21.1,1027,68,4,0.16,114,792,639
2020,6,15,9,30,339,313,584,10.600000000000001,21.8,1027,68,3.9000000000000004,0.16,119,850,798
2020,6,15,10,30,376,351,689,10.200000000000001,22.200000000000003,1027,67,3.9000000000000004,0.16,120,886,916
2020,6,15,11,30,599,281,852,10.100000000000001,22.700000000000003,1026,68,4,0.16,123,897,978
2020,6,15,12,30,884,133,982,10.200000000000001,23.200000000000003,1026,70,3.9000000000000004,0.16,133,884,982
2020,6,15,13,30,805,173,913,10.4,23.6,1026,72,3.8000000000000003,0.16,140,858,929
2020,6,15,14,30,535,274,719,10.8,23.6,1025,76,3.7,0.16,135,829,825
2020,6,15,15,30,471,238,570,11.200000000000001,23.400000000000002,1025,80,3.6,0.16,128,778,677
2020,6,15,16,30,305,239,406,11.600000000000001,22.8,1025,86,3.4000000000000004,0.16,118,694,498
2020,6,15,17,30,109,175,215,12.200000000000001,21.6,1025,94,2.9000000000000004,0.16,97,560,304
2020,6,15,18,30,29,93,98,12.9,20.1,1025,102,2.7,0.16,61,340,124
2020,6,15,19,30,0,4,4,12.8,18.8,1025,107,2.7,0.16,7,26,7
2020,6,15,20,30,0,0,0,12.700000000000001,18,1026,108,2.6,0.16,0,0,0
2020,6,15,21,30,0,0,0,12.9,17.3,1026,104,2.3000000000000003,0.16,0,0,0
2020,6,15,22,30,0,0,0,13.100000000000001,16.900000000000002,1026,97,2.1,0.16,0,0,0
2020,6,15,23,30,0,0,0,13.4,16.6,1026,89,1.9000000000000001,0.16,0,0,0
2020,6,16,0,30,0,0,0,13.5,16.3,1026,82,1.7000000000000002,0.16,0,0,0
2020,6,16,1,30,0,0,0,13.600000000000001,16.1,1026,74,1.6,0.16,0,0,0
2020,6,16,2,30,0,0,0,13.700000000000001,16,1026,67,1.7000000000000002,0.16,0,0,0
2020,6,16,3,30,0,0,0,13.600000000000001,15.9,1026,59,1.7000000000000002,0.16,0,0,0
2020,6,16,4,30,0,0,0,13.700000000000001,15.9,1026,51,1.8,0.16,0,0,0
2020,6,16,5,30,0,26,26,13.8,16.5,1026,43,2.2,0.16,45,266,80
2020,6,16,6,30,6,88,90,13.8,17.3,1026,39,2.8000000000000003,0.16,84,523,249
2020,6,16,7,30,22,166,177,13.5,18.1,1027,44,3.2,0.16,110,662,439
2020,6,16,8,30,177,293,410,12.600000000000001,19.1,1027,53,3.6,0.16,128,743,620
2020,6,16,9,30,280,329,553,11.700000000000001,20.1,1026,60,4,0.16,143,793,776
2020,6,16,10,30,48,400,443,11.3,21,1026,66,4.2,0.16,153,819,889
2020,6,16,11,30,318,451,754,11.3,21.900000000000002,1026,67,4.3,0.16,164,824,950
2020,6,16,12,30,138,406,539,11.4,22.5,1025,68,4.2,0.16,168,819,955
2020,6,16,13,30,388,403,760,11.600000000000001,22.700000000000003,1025,71,4.1000000000000005,0.16,165,805,905
2020,6,16,14,30,450,299,674,11.8,22.6,1024,75,4,0.16,152,783,804
2020,6,16,15,30,311,284,504,12.200000000000001,22.200000000000003,1024,78,3.9000000000000004,0.16,137,744,662
2020,6,16,16,30,193,245,351,12.5,21.5,1023,78,3.9000000000000004,0.16,116,681,489
2020,6,16,17,30,107,172,212,12.600000000000001,20.5,1023,79,3.8000000000000003,0.16,90,574,303
2020,6,16,18,30,8,65,66,12.5,19.5,1023,79,3.5,0.16,56,373,125
2020,6,16,19,30,0,4,4,12.600000000000001,18.8,1023,76,3,0.16,8,34,8
2020,6,16,20,30,0,0,0,13,18.3,1023,72,2.7,0.16,0,0,0
2020,6,16,21,30,0,0,0,13.4,18,1023,71,2.6,0.16,0,0,0
2020,6,16,22,30,0,0,0,13.8,17.7,1022,71,2.7,0.16,0,0,0
2020,6,16,23,30,0,0,0,14.200000000000001,17.400000000000002,1022,68,3,0.16,0,0,0
2020,6,17,0,30,0,0,0,14.600000000000001,17.1,1021,61,3.2,0.16,0,0,0
2020,6,17,1,30,0,0,0,14.8,17,1021,54,3.3000000000000003,0.16,0,0,0
2020,6,17,2,30,0,0,0,15,16.900000000000002,1021,52,3.2,0.16,0,0,0
2020,6,17,3,30,0,0,0,15.200000000000001,16.8,1021,52,3.3000000000000003,0.16,0,0,0
2020,6,17,4,30,0,0,0,15.200000000000001,16.8,1021,50,3.4000000000000004,0.16,0,0,0
2020,6,17,5,30,0,10,10,15.3,17.2,1021,50,3.7,0.16,43,280,79
2020,6,17,6,30,37,116,128,15.5,18,1021,55,4.1000000000000005,0.16,73,560,249
2020,6,17,7,30,138,197,266,16,19.1,1021,59,4.4,0.16,90,705,440
2020,6,17,8,30,29,254,273,16.7,20.5,1020,61,4.7,0.16,102,786,622
2020,6,17,9,30,8,253,259,17.5,21.8,1020,62,5,0.16,135,792,767
2020,6,17,10,30,14,347,360,18,22.6,1020,62,5.2,0.16,172,776,869
2020,6,17,11,30,62,367,426,18.3,22.8,1019,61,5.300000000000001,0.16,170,801,934
2020,6,17,12,30,2,195,197,18.5,22.8,1019,62,5.4,0.16,168,806,942
2020,6,17,13,30,0,141,141,18.8,22.8,1019,65,5.4,0.16,159,800,895
2020,6,17,14,30,0,110,110,19.1,22.6,1018,70,5.4,0.16,143,787,799
2020,6,17,15,30,0,29,29,19.200000000000003,22.400000000000002,1018,74,5.2,0.16,129,752,660
2020,6,17,16,30,0,16,16,19.200000000000003,22.1,1018,76,5.1000000000000005,0.16,110,689,488
2020,6,17,17,30,4,89,90,19.200000000000003,21.6,1018,77,4.800000000000001,0.16,87,582,303
2020,6,17,18,30,2,48,48,19.1,20.700000000000003,1018,76,4.3,0.16,56,370,125
2020,6,17,19,30,0,3,3,18.8,19.8,1018,75,4.1000000000000005,0.15,8,28,8
2020,6,17,20,30,0,0,0,18.6,19.200000000000003,1018,74,4.1000000000000005,0.15,0,0,0
2020,6,17,21,30,0,0,0,18.3,18.8,1018,77,4.1000000000000005,0.15,0,0,0
2020,6,17,22,30,0,0,0,18.1,18.5,1018,83,4.1000000000000005,0.15,0,0,0
2020,6,17,23,30,0,0,0,18,18.5,1017,88,3.8000000000000003,0.15,0,0,0
2020,6,18,0,30,0,0,0,18,18.5,1017,93,3.6,0.15,0,0,0
2020,6,18,1,30,0,0,0,18.1,18.5,1017,97,3.3000000000000003,0.15,0,0,0
2020,6,18,2,30,0,0,0,18.2,18.5,1017,100,3,0.15,0,0,0
2020,6,18,3,30,0,0,0,18.3,18.6,1017,106,2.8000000000000003,0.15,0,0,0
2020,6,18,4,30,0,0,0,18.400000000000002,18.900000000000002,1017,110,2.8000000000000003,0.15,0,0,0
2020,6,18,5,30,351,38,83,18.8,19.700000000000003,1018,110,3,0.15,38,351,83
2020,6,18,6,30,251,42,121,19.700000000000003,20.900000000000002,1018,112,3.2,0.15,62,615,256
2020,6,18,7,30,274,130,266,20.3,22.3,1018,117,3.3000000000000003,0.15,77,749,449
2020,6,18,8,30,0,162,162,20.200000000000003,23.900000000000002,1018,122,3.3000000000000003,0.15,86,829,634
2020,6,18,9,30,383,235,541,19.8,25.3,1018,127,3.2,0.15,105,852,785
2020,6,18,10,30,323,327,617,19.200000000000003,26.200000000000003,1018,130,3,0.15,133,846,893
2020,6,18,11,30,58,391,446,18.8,27,1018,132,2.9000000000000004,0.15,137,860,957
2020,6,18,12,30,213,415,620,18.3,27.5,1017,135,2.8000000000000003,0.15,144,852,963
2020,6,18,13,30,59,362,416,17.900000000000002,27.700000000000003,1017,139,2.7,0.15,152,826,912
2020,6,18,14,30,235,354,550,17.6,27.6,1017,143,2.6,0.15,144,800,811
2020,6,18,15,30,41,285,314,17.400000000000002,27.3,1016,148,2.6,0.15,132,757,667
2020,6,18,16,30,48,256,282,17.400000000000002,26.700000000000003,1016,150,2.5,0.15,114,687,492
2020,6,18,17,30,400,94,243,17.6,25.5,1016,153,2.2,0.15,92,570,304
2020,6,18,18,30,180,60,94,18.5,23.700000000000003,1016,157,1.9000000000000001,0.15,58,358,125
2020,6,18,19,30,29,8,8,18.6,22,1017,162,1.9000000000000001,0.15,8,29,8
2020,6,18,20,30,0,0,0,18.5,21.1,1017,166,2,0.15,0,0,0
2020,6,18,21,30,0,0,0,18.7,20.5,1017,170,2,0.15,0,0,0
2020,6,18,22,30,0,0,0,18.900000000000002,20,1017,175,1.8,0.15,0,0,0
2020,6,18,23,30,0,0,0,19,19.6,1017,179,1.6,0.15,0,0,0
2020,6,19,0,30,0,0,0,19.1,19.400000000000002,1017,184,1.4000000000000001,0.15,0,0,0
2020,6,19,1,30,0,0,0,19.1,19.1,1017,189,1.3,0.15,0,0,0
2020,6,19,2,30,0,0,0,18.8,18.8,1018,189,1.2000000000000002,0.15,0,0,0
2020,6,19,3,30,0,0,0,18.5,18.5,1018,185,1.1,0.15,0,0,0
2020,6,19,4,30,0,0,0,19,19,1018,176,1.1,0.15,0,0,0
2020,6,19,5,30,0,25,25,19.3,20.1,1018,168,1.4000000000000001,0.15,43,269,78
2020,6,19,6,30,4,103,104,19.6,21.5,1019,164,1.8,0.15,80,522,244
2020,6,19,7,30,137,233,301,19.6,23,1018,168,1.8,0.15,104,664,433
2020,6,19,8,30,77,317,368,19.5,24.5,1018,172,1.9000000000000001,0.15,119,747,613
2020,6,19,9,30,146,402,518,19.200000000000003,25.700000000000003,1018,172,2.1,0.15,134,791,765
2020,6,19,10,30,392,346,698,19,26.5,1018,172,2.3000000000000003,0.15,149,811,877
2020,6,19,11,30,364,370,717,18.900000000000002,27.1,1017,175,2.5,0.15,157,821,940
2020,6,19,12,30,513,321,814,19,27.6,1017,179,2.6,0.15,155,825,948
2020,6,19,13,30,488,319,768,19.1,27.8,1016,183,2.7,0.15,151,815,901
2020,6,19,14,30,13,140,151,19.3,27.700000000000003,1016,183,2.6,0.15,150,779,800
2020,6,19,15,30,221,248,404,19.700000000000003,27.3,1016,181,2.4000000000000004,0.15,143,725,656
2020,6,19,16,30,283,227,383,20.1,26.700000000000003,1016,179,2.1,0.15,128,643,482
2020,6,19,17,30,148,178,233,20.700000000000003,25.8,1016,172,1.7000000000000002,0.15,103,515,295
2020,6,19,18,30,54,83,93,21.400000000000002,24.3,1016,165,1.3,0.15,64,303,121
2020,6,19,19,30,0,5,5,21.200000000000003,22.900000000000002,1016,161,1.3,0.16,7,22,7
2020,6,19,20,30,0,0,0,21,22.200000000000003,1016,163,1.5,0.16,0,0,0
2020,6,19,21,30,0,0,0,20.900000000000002,21.6,1016,164,1.5,0.16,0,0,0
2020,6,19,22,30,0,0,0,20.8,21.1,1016,166,1.3,0.16,0,0,0
2020,6,19,23,30,0,0,0,20.700000000000003,20.700000000000003,1016,169,1.2000000000000002,0.16,0,0,0
2020,6,20,0,30,0,0,0,20.3,20.3,1015,168,1.1,0.16,0,0,0
2020,6,20,1,30,0,0,0,20.1,20.1,1015,167,1.1,0.16,0,0,0
2020,6,20,2,30,0,0,0,20,20,1015,166,1.1,0.16,0,0,0
2020,6,20,3,30,0,0,0,19.900000000000002,19.900000000000002,1016,165,1.1,0.16,0,0,0
2020,6,20,4,30,0,0,0,19.900000000000002,20,1016,163,1,0.16,0,0,0
2020,6,20,5,30,225,46,75,20.200000000000003,20.8,1016,160,1,0.16,46,225,75
2020,6,20,6,30,57,162,180,21,21.8,1016,159,1.2000000000000002,0.16,88,483,239
2020,6,20,7,30,179,240,329,21.3,22.700000000000003,1016,162,1.3,0.16,112,637,427
2020,6,20,8,30,30,282,302,21.400000000000002,23.5,1016,167,1.2000000000000002,0.16,127,729,608
2020,6,20,9,30,193,322,476,21,24.200000000000003,1016,167,1.2000000000000002,0.16,137,784,762
2020,6,20,10,30,41,300,337,20.700000000000003,24.6,1016,162,1.3,0.16,145,814,875
2020,6,20,11,30,113,385,493,20.6,25.1,1016,153,1.4000000000000001,0.16,148,830,939
2020,6,20,12,30,9,202,211,20.6,25.5,1016,146,1.5,0.16,153,825,946
2020,6,20,13,30,0,67,67,20.5,25.700000000000003,1015,139,1.6,0.16,158,802,896
2020,6,20,14,30,0,99,99,20.5,25.5,1015,135,1.6,0.16,151,774,797
2020,6,20,15,30,20,249,263,20.6,25.1,1015,132,1.6,0.16,139,730,656
2020,6,20,16,30,69,249,287,20.8,24.6,1014,129,1.5,0.16,120,662,485
2020,6,20,17,30,50,151,170,21,23.900000000000002,1014,126,1.3,0.16,95,552,301
2020,6,20,18,30,13,75,77,21.3,22.6,1015,124,1,0.16,59,351,125
2020,6,20,19,30,0,6,6,20.8,21.400000000000002,1015,122,1,0.16,8,31,8
2020,6,20,20,30,0,0,0,20.5,20.900000000000002,1015,122,1.1,0.16,0,0,0
2020,6,20,21,30,0,0,0,20.400000000000002,20.400000000000002,1015,126,1.1,0.16,0,0,0
2020,6,20,22,30,0,0,0,20,20,1015,136,1.1,0.16,0,0,0
2020,6,20,23,30,0,0,0,19.8,19.8,1014,149,1,0.16,0,0,0
2020,6,21,0,30,0,0,0,19.6,19.6,1014,161,1,0.16,0,0,0
2020,6,21,1,30,0,0,0,19.6,19.6,1014,170,1,0.16,0,0,0
2020,6,21,2,30,0,0,0,19.5,19.5,1014,172,1,0.16,0,0,0
2020,6,21,3,30,0,0,0,19.5,19.5,1015,167,1,0.16,0,0,0
2020,6,21,4,30,0,0,0,19.3,19.900000000000002,1015,153,0.8,0.16,0,0,0
2020,6,21,5,30,308,40,79,19.900000000000002,21.200000000000003,1015,134,1,0.16,40,308,79
2020,6,21,6,30,569,70,248,20.700000000000003,22.900000000000002,1015,120,1.3,0.16,70,569,248
2020,6,21,7,30,652,92,414,19.900000000000002,24.3,1015,113,1.5,0.16,89,704,437
2020,6,21,8,30,780,104,618,19.3,25.6,1015,106,1.4000000000000001,0.16,104,780,618
2020,6,21,9,30,737,147,734,19.1,26.900000000000002,1015,98,1.3,0.16,118,818,770
2020,6,21,10,30,519,260,726,19.3,27.8,1015,92,1.1,0.16,132,836,882
2020,6,21,11,30,446,326,751,19.6,28.5,1014,89,1,0.16,135,852,947
2020,6,21,12,30,549,308,836,19.700000000000003,29.1,1014,87,1,0.16,148,837,952
2020,6,21,13,30,752,191,883,19.700000000000003,29.3,1014,88,1,0.16,159,804,899
2020,6,21,14,30,699,191,775,19.6,29.400000000000002,1013,92,1.1,0.16,151,779,801
2020,6,21,15,30,53,260,298,19.6,29.200000000000003,1013,101,1.1,0.16,138,735,659
2020,6,21,16,30,559,153,462,19.5,28.8,1013,115,1.1,0.16,120,663,486
2020,6,21,17,30,544,96,300,19.700000000000003,27.900000000000002,1013,132,1,0.16,96,544,300
2020,6,21,18,30,336,61,124,20.400000000000002,26,1013,146,0.8,0.16,61,336,124
2020,6,21,19,30,27,7,7,20.8,24,1013,156,0.9,0.16,7,27,7
2020,6,21,20,30,0,0,0,20,23,1013,165,1.2000000000000002,0.16,0,0,0
2020,6,21,21,30,0,0,0,19.900000000000002,22.3,1014,173,1.5,0.16,0,0,0
2020,6,21,22,30,0,0,0,19.900000000000002,21.700000000000003,1014,179,1.6,0.16,0,0,0
2020,6,21,23,30,0,0,0,20,21.200000000000003,1014,184,1.7000000000000002,0.16,0,0,0
2020,6,22,0,30,0,0,0,20.1,20.700000000000003,1014,187,1.6,0.16,0,0,0
2020,6,22,1,30,0,0,0,20.1,20.200000000000003,1014,188,1.5,0.16,0,0,0
2020,6,22,2,30,0,0,0,19.8,19.8,1014,189,1.4000000000000001,0.16,0,0,0
2020,6,22,3,30,0,0,0,19.6,19.6,1014,189,1.4000000000000001,0.16,0,0,0
2020,6,22,4,30,0,0,0,20,20.1,1014,190,1.6,0.16,0,0,0
2020,6,22,5,30,219,46,74,20.200000000000003,21.6,1014,190,2,0.16,46,219,74
2020,6,22,6,30,467,92,238,20.5,23.8,1014,194,2.2,0.16,92,467,238
2020,6,22,7,30,613,121,424,20.700000000000003,26.3,1014,198,2.4000000000000004,0.16,121,613,424
2020,6,22,8,30,699,142,603,21,28.3,1014,194,2.3000000000000003,0.16,142,699,603
2020,6,22,9,30,750,158,755,21.200000000000003,29.6,1013,185,2.2,0.16,158,750,755
2020,6,22,10,30,778,169,867,21.3,30.5,1013,179,2.3000000000000003,0.16,169,778,867
2020,6,22,11,30,713,224,903,21.400000000000002,31.1,1013,179,2.3000000000000003,0.16,177,788,928
2020,6,22,12,30,776,187,933,21.5,31.3,1012,182,2.4000000000000004,0.16,187,776,933
2020,6,22,13,30,327,449,750,21.6,31,1012,182,2.2,0.16,190,753,884
2020,6,22,14,30,372,377,688,22,30.5,1011,179,2.1,0.16,178,732,789
